Date,Daily Mean PM10 Concentration,Daily AQI Value
2021-04-16,32.58,30.2
2021-04-17,29.25,27.0
2021-04-18,27.75,25.8
2021-04-19,24.25,22.5
2021-04-20,37.75,34.2
2021-04-21,68.23,56.2
2021-04-22,33.38,30.8
2021-04-23,35.0,32.4
2021-04-24,29.38,27.3
2021-04-25,23.77,22.1
2021-04-26,28.54,26.1
2021-04-27,14.5,13.4
2021-04-28,24.85,23.1
2021-04-29,21.62,20.0
2021-04-30,32.15,29.6
2021-05-01,26.77,24.5
2021-05-02,31.62,29.3
2021-05-03,36.92,34.2
2021-05-04,34.31,31.6
2021-05-05,40.08,36.5
2021-05-06,39.54,36.3
2021-05-07,31.15,28.7
2021-05-08,28.0,25.8
2021-05-09,26.85,24.8
2021-05-10,34.0,31.2
2021-05-11,40.58,37.0
2021-05-12,47.77,43.2
2021-05-13,47.69,42.1
2021-05-14,41.92,38.2
2021-05-15,32.15,29.6
2021-05-16,31.62,29.2
2021-05-17,36.54,33.8
2021-05-18,46.0,41.8
2021-05-19,37.92,34.8
2021-05-20,39.85,36.1
2021-05-21,37.83,33.2
2021-05-22,35.85,33.2
2021-05-23,27.31,25.4
2021-05-24,36.69,33.5
2021-05-25,38.85,35.1
2021-05-26,39.54,36.1
2021-05-27,36.08,33.2
2021-05-28,35.85,33.1
2021-05-29,31.31,28.8
2021-05-30,29.31,27.2
2021-05-31,28.85,26.6
2021-06-01,34.75,32.2
2021-06-02,38.83,35.8
2021-06-03,34.08,31.1
2021-06-04,35.42,32.3
2021-06-05,31.73,29.5
2021-06-06,26.55,24.6
2021-06-07,34.27,31.2
2021-06-08,29.58,27.3
2021-06-09,38.18,35.2
2021-06-10,35.58,32.8
2021-06-11,41.75,37.8
2021-06-12,35.5,32.8
2021-06-13,33.92,31.4
2021-06-14,50.5,44.4
2021-06-15,83.92,64.9
2021-06-16,66.42,55.4
2021-06-17,59.33,51.2
2021-06-18,54.42,48.2
2021-06-19,45.17,41.3
2021-06-20,45.92,42.2
2021-06-21,41.25,37.9
2021-06-22,55.42,48.9
2021-06-23,27.83,25.7
2021-06-24,21.25,19.8
2021-06-25,25.17,23.3
2021-06-26,32.25,29.8
2021-06-27,28.0,25.8
2021-06-28,58.75,50.9
2021-06-29,36.25,33.5
2021-06-30,40.08,37.0
2021-07-01,36.5,33.8
2021-07-02,28.67,26.5
2021-07-03,27.58,25.2
2021-07-04,18.75,17.5
2021-07-05,21.83,20.3
2021-07-06,31.0,28.8
2021-07-07,35.25,32.6
2021-07-08,35.08,32.5
2021-07-09,108.42,75.8
2021-07-10,108.0,76.8
2021-07-11,52.0,47.3
2021-07-12,95.92,71.2
2021-07-13,80.17,63.3
2021-07-14,22.0,20.5
2021-07-15,22.75,21.1
2021-07-16,50.83,40.5
2021-07-17,18.08,16.9
2021-07-18,26.0,24.1
2021-07-19,19.42,18.1
2021-07-20,27.0,24.9
2021-07-21,46.75,42.0
2021-07-22,62.33,51.3
2021-07-23,16.27,15.1
2021-07-24,10.5,9.5
2021-07-25,8.75,7.8
2021-07-26,13.83,12.8
2021-07-27,37.83,34.8
2021-07-28,23.83,21.8
2021-07-29,25.42,23.5
2021-07-30,25.17,23.2
2021-07-31,18.17,17.0
2021-08-01,18.23,17.0
2021-08-02,23.0,21.2
2021-08-03,31.38,29.0
2021-08-04,37.92,35.1
2021-08-05,43.23,40.0
2021-08-06,63.85,53.8
2021-08-07,52.23,47.4
2021-08-08,28.08,26.0
2021-08-09,34.85,32.2
2021-08-10,12.23,11.2
2021-08-11,13.69,12.6
2021-08-12,14.1,13.1
2021-08-13,22.33,20.9
2021-08-14,8.08,7.2
2021-08-15,8.75,7.8
2021-08-16,19.42,18.0
2021-08-17,16.64,15.5
2021-08-18,17.83,16.6
2021-08-19,21.33,19.8
2021-08-20,23.08,21.4
2021-08-21,20.15,18.8
2021-08-22,19.23,18.0
2021-08-23,29.15,27.0
2021-08-24,31.69,29.4
2021-08-25,35.0,31.8
2021-08-26,33.85,30.7
2021-08-27,31.31,29.1
2021-08-28,67.77,52.9
2021-08-29,30.31,28.2
2021-08-30,35.69,33.1
2021-08-31,26.08,24.2
2021-09-01,11.83,10.8
2021-09-02,15.08,14.1
2021-09-03,23.33,21.6
2021-09-04,23.83,22.0
2021-09-05,33.92,30.8
2021-09-06,18.67,17.3
2021-09-07,26.58,24.6
2021-09-08,50.91,43.9
2021-09-09,39.55,36.2
2021-09-10,40.0,36.5
2021-09-11,32.08,29.7
2021-09-12,28.75,26.7
2021-09-13,39.25,35.8
2021-09-14,43.58,39.8
2021-09-15,47.92,42.4
2021-09-16,45.42,40.8
2021-09-17,47.67,42.5
2021-09-18,38.92,36.0
2021-09-19,19.92,18.6
2021-09-20,26.25,24.1
2021-09-21,32.33,29.5
2021-09-22,47.67,43.1
2021-09-23,41.5,37.9
2021-09-24,31.91,29.5
2021-09-25,22.83,21.1
2021-09-26,10.75,9.8
2021-09-27,13.33,12.2
2021-09-28,13.9,12.9
2021-09-29,21.5,20.0
2021-09-30,22.42,20.8
2021-10-01,19.18,17.9
2021-10-02,24.73,23.0
2021-10-03,21.0,19.7
2021-10-04,33.27,29.7
2021-10-05,12.09,11.0
2021-10-06,17.09,15.9
2021-10-07,25.08,23.1
2021-10-08,26.17,24.2
2021-10-09,24.33,22.6
2021-10-10,19.75,18.2
2021-10-11,128.5,87.4
2021-10-12,168.08,107.2
2021-10-13,41.58,37.7
2021-10-14,40.67,35.8
2021-10-15,29.42,25.8
2021-10-16,35.58,32.2
2021-10-17,32.25,30.0
2021-10-18,47.92,41.9
2021-10-19,62.33,53.6
2021-10-20,45.58,40.3
2021-10-21,41.08,36.6
2021-10-22,44.67,39.9
2021-10-23,37.27,34.3
2021-10-24,26.55,24.5
2021-10-25,45.0,38.5
2021-10-26,33.42,30.7
2021-10-27,29.5,26.9
2021-10-28,41.83,36.8
2021-10-29,42.08,36.4
2021-10-30,37.0,33.6
2021-10-31,30.15,28.0
2021-11-01,37.31,33.3
2021-11-02,39.77,35.2
2021-11-03,47.67,41.0
2021-11-04,48.46,41.8
2021-11-05,50.31,44.2
2021-11-06,42.77,38.5
2021-11-07,36.85,33.8
2021-11-08,45.69,40.1
2021-11-09,48.62,42.1
2021-11-10,46.08,41.2
2021-11-11,39.0,34.4
2021-11-12,41.46,36.0
2021-11-13,40.92,36.4
2021-11-14,37.08,33.8
2021-11-15,50.0,43.8
2021-11-16,59.31,50.5
2021-11-17,57.31,48.8
2021-11-18,56.77,49.6
2021-11-19,69.08,57.2
2021-11-20,57.62,49.9
2021-11-21,43.38,39.2
2021-11-22,46.31,39.2
2021-11-23,51.38,45.2
2021-11-24,49.08,43.7
2021-11-25,34.08,31.1
2021-11-26,28.0,25.9
2021-11-27,39.15,35.8
2021-11-28,35.69,32.8
2021-11-29,47.69,40.8
2021-11-30,51.38,44.2
2021-12-01,54.46,45.9
2021-12-02,53.77,45.7
2021-12-03,57.08,49.2
2021-12-04,47.92,42.4
2021-12-05,38.85,35.2
2021-12-06,56.08,47.5
2021-12-07,53.77,46.5
2021-12-08,55.0,48.1
2021-12-09,43.08,38.8
2021-12-10,10.0,9.1
2021-12-11,13.69,12.6
2021-12-12,18.62,17.2
2021-12-13,24.0,22.0
2021-12-14,21.38,19.9
2021-12-15,13.23,12.2
2021-12-16,19.23,17.8
2021-12-17,23.0,21.1
2021-12-18,13.0,11.8
2021-12-19,17.5,16.2
2021-12-20,29.83,26.5
2021-12-21,40.67,34.9
2021-12-22,36.92,32.6
2021-12-23,37.75,33.8
2021-12-24,9.42,8.4
2021-12-25,11.58,10.6
2021-12-26,13.25,12.2
2021-12-27,11.42,10.5
2021-12-28,11.67,10.7
2021-12-29,8.0,7.3
2021-12-30,9.75,9.2
2021-12-31,6.25,5.9
2022-01-01,10.33,9.5
2022-01-02,8.58,8.0
2022-01-03,19.0,17.5
2022-01-04,19.64,18.1
2022-01-05,24.27,21.9
2022-01-06,26.0,23.5
2022-01-07,26.0,23.2
2022-01-08,21.08,19.5
2022-01-09,14.31,13.2
2022-01-10,18.38,15.8
2022-01-11,20.08,18.0
2022-01-12,29.08,25.2
2022-01-13,32.38,28.6
2022-01-14,36.15,31.6
2022-01-15,18.0,16.7
2022-01-16,18.23,17.0
2022-01-17,32.0,28.2
2022-01-18,30.38,27.1
2022-01-19,23.46,21.2
2022-01-20,22.69,20.8
2022-01-21,23.54,21.5
2022-01-22,21.08,19.7
2022-01-23,10.69,9.7
2022-01-24,21.08,19.5
2022-01-25,23.46,21.5
2022-01-26,24.54,21.8
2022-01-27,25.85,23.4
2022-01-28,28.69,26.5
2022-01-29,22.46,20.8
2022-01-30,20.54,19.2
2022-01-31,31.69,28.8
2022-02-01,35.77,32.2
2022-02-02,42.15,36.8
2022-02-03,21.54,19.3
2022-02-04,19.62,18.2
2022-02-05,21.31,19.8
2022-02-06,19.38,17.9
2022-02-07,21.92,20.4
2022-02-08,32.31,28.5
2022-02-09,32.62,28.7
2022-02-10,33.31,29.2
2022-02-11,41.46,36.8
2022-02-12,29.23,26.8
2022-02-13,26.23,24.2
2022-02-14,38.0,34.4
2022-02-15,67.0,55.4
2022-02-16,38.77,35.5
2022-02-17,21.23,19.8
2022-02-18,27.15,24.3
2022-02-19,25.31,23.2
2022-02-20,23.38,21.7
2022-02-21,41.85,37.2
2022-02-22,23.08,21.2
2022-02-23,9.92,8.9
2022-02-24,10.38,9.5
2022-02-25,15.77,14.6
2022-02-26,16.0,14.8
2022-02-27,11.69,10.6
2022-02-28,25.23,22.5
2022-03-01,28.77,25.2
2022-03-02,31.38,27.1
2022-03-03,32.77,29.5
2022-03-04,29.25,26.5
2022-03-05,22.08,20.7
2022-03-06,25.67,23.8
2022-03-07,24.33,21.8
2022-03-08,16.75,15.4
2022-03-09,25.33,22.8
2022-03-10,38.33,33.1
2022-03-11,22.42,20.8
2022-03-12,18.17,16.9
2022-03-13,21.33,19.9
2022-03-14,32.67,29.9
2022-03-15,35.33,31.9
2022-03-16,50.83,42.3
2022-03-17,22.08,20.7
2022-03-18,32.38,29.4
2022-03-19,30.92,28.5
2022-03-20,41.62,37.2
2022-03-21,52.62,45.2
2022-03-22,28.77,26.5
2022-03-23,23.08,21.5
2022-03-24,32.62,29.4
2022-03-25,38.46,34.3
2022-03-26,36.46,33.4
2022-03-27,29.46,27.4
2022-03-28,55.92,47.5
2022-03-29,24.85,23.0
2022-03-30,17.85,16.6
2022-03-31,20.69,19.2
2022-04-01,27.38,25.3
2022-04-02,24.23,22.2
2022-04-03,20.31,18.8
2022-04-04,29.69,27.2
2022-04-05,36.54,33.1
2022-04-06,34.62,31.9
2022-04-07,19.92,18.2
2022-04-08,31.69,28.2
2022-04-09,34.62,31.5
2022-04-10,38.77,35.5
2022-04-11,47.23,42.2
2022-04-12,81.85,64.2
2022-04-13,32.0,28.8
2022-04-14,36.46,33.1
2022-04-15,39.31,35.9
2022-04-16,35.85,32.6
2022-04-17,37.31,34.5
2022-04-18,46.54,41.2
2022-04-19,58.46,49.6
2022-04-20,55.15,49.1
2022-04-21,40.31,36.4
2022-04-22,77.0,61.5
2022-04-23,37.62,34.7
2022-04-24,23.69,22.1
2022-04-25,44.15,39.4
2022-04-26,68.77,57.6
2022-04-27,48.23,43.7
2022-04-28,43.08,38.5
2022-04-29,55.62,49.5
2022-04-30,47.54,43.8
2022-05-01,52.08,46.7
2022-05-02,46.64,42.9
2022-05-03,37.18,34.4
2022-05-04,38.33,34.2
2022-05-05,37.33,34.4
2022-05-06,43.83,39.4
2022-05-07,39.17,35.2
2022-05-08,41.25,37.5
2022-05-09,60.83,51.2
2022-05-10,39.33,35.8
2022-05-11,36.3,33.6
2022-05-12,43.3,40.1
2022-05-13,40.7,37.4
2022-05-14,33.4,30.8
2022-05-15,30.8,28.5
2022-05-16,39.0,35.7
2022-05-17,39.73,36.5
2022-05-18,40.45,36.4
2022-05-19,41.45,37.0
2022-05-20,77.09,61.3
2022-05-21,38.64,35.5
2022-05-22,22.09,20.3
2022-05-23,36.36,32.5
2022-05-24,37.09,33.5
2022-05-25,41.45,38.1
2022-05-26,43.55,39.0
2022-05-27,37.64,34.1
2022-05-28,32.18,29.6
2022-05-29,94.83,69.3
2022-05-30,57.58,50.2
2022-05-31,46.25,41.5
2022-06-01,42.38,38.1
2022-06-02,43.46,39.2
2022-06-03,40.46,37.1
2022-06-04,32.23,29.9
2022-06-05,32.0,29.6
2022-06-06,37.85,34.6
2022-06-07,36.62,34.0
2022-06-08,37.54,34.4
2022-06-09,40.31,36.6
2022-06-10,43.67,39.3
2022-06-11,71.58,58.6
2022-06-12,39.58,36.6
2022-06-13,49.08,42.9
2022-06-14,34.92,32.3
2022-06-15,44.92,40.9
2022-06-16,45.17,40.6
2022-06-17,62.0,52.5
2022-06-18,44.75,40.8
2022-06-19,27.67,25.6
2022-06-20,37.92,34.3
2022-06-21,56.91,48.3
2022-06-22,23.5,21.8
2022-06-23,68.31,56.2
2022-06-24,27.31,25.2
2022-06-25,31.69,29.2
2022-06-26,30.23,27.5
2022-06-27,15.23,14.0
2022-06-28,21.38,19.9
2022-06-29,44.54,39.0
2022-06-30,40.46,37.2
2022-07-01,34.38,31.6
2022-07-02,24.0,22.2
2022-07-03,25.69,23.6
2022-07-04,20.15,18.8
2022-07-05,34.31,31.8
2022-07-06,27.77,25.6
2022-07-07,35.0,31.5
2022-07-08,33.31,30.2
2022-07-09,51.46,43.1
2022-07-10,24.0,22.4
2022-07-11,50.38,42.9
2022-07-12,39.83,36.5
2022-07-13,67.31,55.8
2022-07-14,55.42,47.5
2022-07-15,24.42,22.8
2022-07-16,52.08,45.8
2022-07-17,38.62,35.7
2022-07-18,21.55,19.9
2022-07-19,38.25,35.2
2022-07-20,39.08,35.1
2022-07-21,69.62,58.0
2022-07-22,48.31,43.8
2022-07-23,92.31,66.8
2022-07-24,60.92,52.1
2022-07-25,27.69,25.6
2022-07-26,14.77,13.6
2022-07-27,21.23,19.8
2022-07-28,18.85,17.5
2022-07-29,15.67,14.5
2022-07-30,36.23,32.9
2022-07-31,30.54,28.3
2022-08-01,27.0,24.9
2022-08-02,23.69,21.8
2022-08-03,33.0,30.6
2022-08-04,16.69,15.6
2022-08-05,17.17,15.9
2022-08-06,20.5,19.1
2022-08-07,73.58,59.8
2022-08-08,23.33,21.8
2022-08-09,47.62,39.3
2022-08-10,24.15,22.4
2022-08-11,18.38,17.2
2022-08-12,34.62,31.6
2022-08-13,26.62,24.8
2022-08-14,17.62,16.4
2022-08-15,16.08,14.9
2022-08-16,26.23,24.2
2022-08-17,65.85,53.1
2022-08-18,34.17,31.6
2022-08-19,17.75,16.4
2022-08-20,15.46,14.2
2022-08-21,15.46,14.2
2022-08-22,22.31,20.6
2022-08-23,26.23,24.4
2022-08-24,16.69,15.4
2022-08-25,21.77,20.3
2022-08-26,26.0,24.1
2022-08-27,37.15,34.2
2022-08-28,21.08,19.8
2022-08-29,26.69,24.6
2022-08-30,37.62,34.6
2022-08-31,26.23,24.2
2022-09-01,57.69,46.2
2022-09-02,85.54,60.5
2022-09-03,23.77,22.1
2022-09-04,21.0,19.5
2022-09-05,29.31,27.1
2022-09-06,33.92,31.0
2022-09-07,43.85,39.2
2022-09-08,31.69,29.5
2022-09-09,45.0,41.1
2022-09-10,9.23,8.3
2022-09-11,33.69,29.4
2022-09-12,14.46,13.4
2022-09-13,13.69,12.6
2022-09-14,18.0,16.8
2022-09-15,23.69,21.9
2022-09-16,29.0,26.8
2022-09-17,26.46,24.5
2022-09-18,20.69,19.2
2022-09-19,33.15,29.9
2022-09-20,24.38,22.8
2022-09-21,19.0,17.7
2022-09-22,14.33,13.2
2022-09-23,19.08,17.6
2022-09-24,13.0,11.9
2022-09-25,14.46,13.4
2022-09-26,31.54,28.5
2022-09-27,26.38,24.5
2022-09-28,36.67,33.5
2022-09-29,30.67,28.4
2022-09-30,35.54,32.8
2022-10-01,23.31,21.5
2022-10-02,18.92,17.6
2022-10-03,119.91,81.6
2022-10-04,20.75,19.3
2022-10-05,24.62,22.8
2022-10-06,20.0,18.6
2022-10-07,21.69,20.2
2022-10-08,14.15,13.0
2022-10-09,9.23,8.3
2022-10-10,17.38,16.1
2022-10-11,25.31,23.4
2022-10-12,35.69,32.1
2022-10-13,37.38,33.1
2022-10-14,35.08,31.8
2022-10-15,24.08,22.3
2022-10-16,8.69,7.8
2022-10-17,9.08,8.4
2022-10-18,11.85,10.8
2022-10-19,18.23,17.0
2022-10-20,19.69,18.2
2022-10-21,24.23,22.5
2022-10-22,33.62,30.3
2022-10-23,29.31,27.1
2022-10-24,17.69,16.4
2022-10-25,27.83,25.4
2022-10-26,32.08,29.2
2022-10-27,34.0,30.5
2022-10-28,26.46,24.2
2022-10-29,27.54,25.2
2022-10-30,27.69,25.7
2022-10-31,37.54,33.3
2022-11-01,41.77,36.9
2022-11-02,38.69,34.0
2022-11-03,33.15,29.4
2022-11-04,18.0,16.6
2022-11-05,20.62,19.1
2022-11-06,19.08,17.8
2022-11-07,34.08,29.8
2022-11-08,32.08,29.2
2022-11-09,17.92,16.6
2022-11-10,11.0,10.0
2022-11-11,16.0,14.9
2022-11-12,21.23,19.6
2022-11-13,18.85,17.5
2022-11-14,24.31,22.4
2022-11-15,33.08,28.8
2022-11-16,21.31,19.2
2022-11-17,28.38,25.1
2022-11-18,37.15,33.0
2022-11-19,31.46,28.6
2022-11-20,21.23,19.7
2022-11-21,32.46,28.2
2022-11-22,36.92,32.2
2022-11-23,35.38,32.2
2022-11-24,20.69,19.2
2022-11-25,20.38,19.0
2022-11-26,24.83,22.9
2022-11-27,26.38,24.4
2022-11-28,34.23,30.6
2022-11-29,41.46,37.3
2022-11-30,37.54,34.3
2022-12-01,39.08,34.3
2022-12-02,42.92,37.6
2022-12-03,25.08,23.2
2022-12-04,6.54,5.9
2022-12-05,10.31,9.4
2022-12-06,15.15,13.9
2022-12-07,16.69,15.4
2022-12-08,18.54,17.0
2022-12-09,21.0,19.2
2022-12-10,20.69,19.0
2022-12-11,14.08,13.0
2022-12-12,7.08,6.5
2022-12-13,7.92,7.4
2022-12-14,11.5,10.8
2022-12-15,16.33,15.1
2022-12-16,17.15,15.6
2022-12-17,15.0,13.8
2022-12-18,20.31,18.8
2022-12-19,28.77,25.9
2022-12-20,28.5,25.6
2022-12-21,31.15,28.0
2022-12-22,30.0,26.9
2022-12-23,28.54,26.0
2022-12-24,26.46,24.6
2022-12-25,19.92,18.0
2022-12-26,23.08,21.5
2022-12-27,33.69,29.2
2022-12-28,11.62,10.7
2022-12-29,12.77,11.8
2022-12-30,9.46,8.7
2022-12-31,14.85,13.8
2023-01-01,18.92,17.3
2023-01-02,10.77,9.8
2023-01-03,13.69,12.7
2023-01-04,12.38,11.3
2023-01-05,15.77,14.7
2023-01-06,22.85,20.3
2023-01-07,17.08,15.8
2023-01-08,16.5,15.2
2023-01-09,23.92,21.6
2023-01-10,26.85,24.5
2023-01-11,24.67,22.8
2023-01-12,22.5,20.2
2023-01-13,26.62,23.4
2023-01-14,29.31,26.9
2023-01-15,15.54,14.5
2023-01-16,5.46,5.2
2023-01-17,10.85,9.9
2023-01-18,17.31,16.1
2023-01-19,15.92,14.7
2023-01-20,12.85,11.8
2023-01-21,13.31,12.2
2023-01-22,10.77,9.8
2023-01-23,13.0,11.8
2023-01-24,17.23,16.0
2023-01-25,20.46,18.7
2023-01-26,13.38,12.2
2023-01-27,21.0,18.8
2023-01-28,20.23,18.8
2023-01-29,19.54,18.1
2023-01-30,20.69,19.1
2023-01-31,12.92,11.8
2023-02-01,16.46,15.2
2023-02-02,23.0,21.2
2023-02-03,32.23,28.4
2023-02-04,28.46,26.0
2023-02-05,20.46,19.0
2023-02-06,25.31,23.1
2023-02-07,18.46,17.0
2023-02-08,26.85,24.3
2023-02-09,26.69,23.8
2023-02-10,24.46,22.7
2023-02-11,28.54,26.4
2023-02-12,29.54,27.1
2023-02-13,16.38,15.2
2023-02-14,24.85,22.9
2023-02-15,19.0,17.8
2023-02-16,14.08,12.9
2023-02-17,16.46,15.2
2023-02-18,22.15,20.6
2023-02-19,21.46,19.8
2023-02-20,22.85,21.1
2023-02-21,17.85,16.5
2023-02-22,89.46,67.8
2023-02-23,23.85,22.0
2023-02-24,16.46,15.4
2023-02-25,18.46,17.2
2023-02-26,7.77,7.1
2023-02-27,10.69,9.7
2023-02-28,14.15,13.0
2023-03-01,27.92,24.8
2023-03-02,12.38,11.4
2023-03-03,16.92,15.7
2023-03-04,14.62,13.5
2023-03-05,13.38,12.3
2023-03-06,21.31,19.8
2023-03-07,26.62,24.4
2023-03-08,23.69,21.9
2023-03-09,29.23,26.1
2023-03-10,26.92,24.5
2023-03-11,20.31,18.9
2023-03-12,17.85,16.6
2023-03-13,25.31,23.3
2023-03-14,23.77,22.1
2023-03-15,15.77,14.7
2023-03-16,9.15,8.3
2023-03-17,13.69,12.6
2023-03-18,13.38,12.3
2023-03-19,19.77,18.3
2023-03-20,21.77,20.2
2023-03-21,15.0,13.8
2023-03-22,11.0,9.9
2023-03-23,12.85,11.8
2023-03-24,19.85,18.5
2023-03-25,24.54,22.6
2023-03-26,17.0,15.9
2023-03-27,18.62,17.3
2023-03-28,25.38,23.3
2023-03-29,28.46,26.2
2023-03-30,27.92,24.6
2023-03-31,18.46,17.1
2023-04-01,19.75,18.5
2023-04-02,19.92,18.6
2023-04-03,101.77,73.2
2023-04-04,82.83,64.8
2023-04-05,20.46,18.9
2023-04-06,31.23,28.4
2023-04-07,35.08,32.2
2023-04-08,28.23,26.0
2023-04-09,27.0,24.9
2023-04-10,37.92,33.6
2023-04-11,44.38,39.1
2023-04-12,35.77,32.5
2023-04-13,36.46,33.2
2023-04-14,31.46,29.2
2023-04-15,35.38,32.7
2023-04-16,34.77,32.3
2023-04-17,41.08,36.9
2023-04-18,41.92,38.4
2023-04-19,59.85,51.9
2023-04-20,43.85,39.5
2023-04-21,34.0,31.2
2023-04-22,29.46,27.2
2023-04-23,24.0,22.3
2023-04-24,34.17,31.7
2023-04-25,37.62,33.9
2023-04-26,28.31,25.4
2023-04-27,35.08,31.4
2023-04-28,38.85,35.0
2023-04-29,26.23,24.2
2023-04-30,29.77,27.5
2023-05-01,76.38,60.6
2023-05-02,31.23,28.6
2023-05-03,36.54,33.3
2023-05-04,33.15,30.5
2023-05-05,33.54,30.9
2023-05-06,27.0,25.1
2023-05-07,24.46,22.6
2023-05-08,33.85,31.2
2023-05-09,40.62,36.1
2023-05-10,63.15,53.9
2023-05-11,48.46,43.5
2023-05-12,46.77,42.7
2023-05-13,40.15,36.9
2023-05-14,47.46,43.7
2023-05-15,31.54,29.0
2023-05-16,45.38,39.9
2023-05-17,26.62,24.6
2023-05-18,27.77,25.2
2023-05-19,18.23,17.0
2023-05-20,15.83,14.7
2023-05-21,22.08,20.4
2023-05-22,29.67,27.2
2023-05-23,30.23,27.4
2023-05-24,30.46,27.8
2023-05-25,30.58,28.1
2023-05-26,28.08,26.1
2023-05-27,24.77,22.8
2023-05-28,23.08,21.3
2023-05-29,23.92,22.2
2023-05-30,35.62,31.1
2023-05-31,36.31,32.5
2023-06-01,33.23,30.7
2023-06-02,29.42,27.2
2023-06-03,32.85,30.6
2023-06-04,29.46,27.2
2023-06-05,47.77,42.0
2023-06-06,39.23,35.5
2023-06-07,35.85,32.3
2023-06-08,34.54,31.8
2023-06-09,36.23,32.8
2023-06-10,29.38,27.2
2023-06-11,33.69,31.1
2023-06-12,27.25,25.1
2023-06-13,36.5,33.8
2023-06-14,37.5,34.3
2023-06-15,32.83,30.3
2023-06-16,33.25,30.8
2023-06-17,29.42,27.2
2023-06-18,33.17,30.2
2023-06-19,40.92,37.0
2023-06-20,39.08,35.8
2023-06-21,35.83,32.7
2023-06-22,39.92,36.6
2023-06-23,57.5,51.0
2023-06-24,36.83,34.1
2023-06-25,34.08,31.6
2023-06-26,46.08,40.6
2023-06-27,48.5,43.1
2023-06-28,45.5,40.0
2023-06-29,40.92,37.2
2023-06-30,47.0,42.2
2023-07-01,40.17,37.2
2023-07-02,40.83,37.6
2023-07-03,45.27,40.7
2023-07-04,41.42,38.2
2023-07-05,50.0,44.9
2023-07-06,47.08,42.2
2023-07-07,44.67,40.6
2023-07-08,35.42,32.8
2023-07-09,28.75,26.5
2023-07-10,40.0,36.8
2023-07-11,36.25,33.6
2023-07-12,40.33,37.0
2023-07-13,38.31,35.4
2023-07-14,43.23,39.4
2023-07-15,37.08,34.2
2023-07-16,36.92,34.2
2023-07-17,95.08,70.1
2023-07-18,53.83,47.3
2023-07-19,47.46,43.1
2023-07-20,49.31,43.7
2023-07-21,133.92,90.2
2023-07-22,76.0,61.2
2023-07-23,38.92,35.2
2023-07-24,41.62,38.2
2023-07-25,39.46,35.7
2023-07-26,121.15,83.7
2023-07-27,49.09,42.9
2023-07-28,46.69,42.7
2023-07-29,35.85,33.3
2023-07-30,41.69,38.2
2023-07-31,33.31,30.9
2023-08-01,26.31,24.3
2023-08-02,37.62,34.8
2023-08-03,36.69,34.0
2023-08-04,37.77,34.8
2023-08-05,31.23,28.5
2023-08-06,36.0,33.4
2023-08-07,33.38,30.8
2023-08-08,36.31,33.3
2023-08-09,34.0,31.4
2023-08-10,25.23,23.4
2023-08-11,27.08,25.0
2023-08-12,24.54,22.6
2023-08-13,34.46,30.0
2023-08-14,38.62,35.2
2023-08-15,32.85,30.4
2023-08-16,26.69,24.8
2023-08-17,33.0,30.2
2023-08-18,40.15,36.6
2023-08-19,30.69,27.8
2023-08-20,53.31,46.8
2023-08-21,34.83,32.3
2023-08-22,23.58,21.8
2023-08-23,34.42,31.2
2023-08-24,25.33,23.6
2023-08-25,31.15,28.7
2023-08-26,28.0,25.6
2023-08-27,17.77,16.5
2023-08-28,28.31,26.2
2023-08-29,36.92,33.9
2023-08-30,48.23,43.3
2023-08-31,123.15,84.4
2023-09-01,15.23,14.2
2023-09-02,11.38,10.4
2023-09-03,10.92,9.8
2023-09-04,24.77,22.9
2023-09-05,31.15,28.7
2023-09-06,31.62,29.3
2023-09-07,35.0,31.8
2023-09-08,40.85,36.2
2023-09-09,32.08,29.6
2023-09-10,26.62,24.6
2023-09-11,31.77,28.4
2023-09-12,39.38,35.5
2023-09-13,15.27,14.1
2023-09-14,24.09,22.5
2023-09-15,26.69,24.6
2023-09-16,25.46,23.6
2023-09-17,23.23,21.5
2023-09-18,33.85,31.2
2023-09-19,36.69,33.4
2023-09-20,40.62,36.8
2023-09-21,37.0,33.8
2023-09-22,41.08,37.2
2023-09-23,42.46,37.2
2023-09-24,25.23,23.3
2023-09-25,35.77,32.2
2023-09-26,42.46,37.5
2023-09-27,44.0,38.8
2023-09-28,42.77,38.3
2023-09-29,42.23,38.0
2023-09-30,77.85,62.2
2023-10-01,134.15,90.2
2023-10-02,35.75,33.0
2023-10-03,36.08,32.8
2023-10-04,45.67,39.8
2023-10-05,43.77,38.2
2023-10-06,49.54,42.5
2023-10-07,59.54,50.8
2023-10-08,25.83,23.9
2023-10-09,35.25,30.8
2023-10-10,36.31,33.2
2023-10-11,45.0,39.7
2023-10-12,50.92,45.4
2023-10-13,46.85,41.5
2023-10-14,48.23,43.8
2023-10-15,33.85,31.3
2023-10-16,52.23,44.7
2023-10-17,52.92,46.2
2023-10-18,56.15,48.1
2023-10-19,56.62,48.7
2023-10-20,57.85,48.9
2023-10-21,43.08,39.3
2023-10-22,37.0,34.3
2023-10-23,60.38,52.8
2023-10-24,47.0,42.2
2023-10-25,37.54,34.8
2023-10-26,44.62,40.5
2023-10-27,42.31,38.5
2023-10-28,32.85,30.4
2023-10-29,32.0,29.5
2023-10-30,47.62,41.5
2023-10-31,44.67,39.2
2023-11-01,39.1,35.0
2023-11-02,48.45,42.1
